root_id,flow,super_class,cell_class,cell_sub_class,cell_type,hemibrain_type,side,nerve,top_nt
720575940621523421,afferent,ascending,AN,AN_multi,AN_multi_39,,left,CV,gaba
720575940659523969,afferent,ascending,AN,AN_AVLP_GNG,AN_AVLP_GNG_23,,left,CV,gaba
720575940604912770,afferent,ascending,AN,AN_GNG,AN_GNG_92,,right,CV,acetylcholine
720575940627415827,afferent,ascending,AN,AN_GNG,AN_GNG_138,,left,CV,gaba
720575940625065786,afferent,ascending,AN,AN_AVLP,AN_AVLP_37,,left,CV,gaba
720575940632879917,afferent,ascending,AN,AN_GNG_IPS,AN_GNG_IPS_3,,left,CV,acetylcholine
720575940629810882,afferent,ascending,AN,AN_GNG,AN_GNG_122,,left,CV,acetylcholine
720575940626663187,afferent,ascending,AN,AN_AVLP_GNG,AN_AVLP_GNG_7,,left,CV,gaba
720575940625188741,afferent,ascending,AN,AN_AVLP,AN_AVLP_24,,left,CV,acetylcholine
720575940625328401,afferent,ascending,AN,AN_GNG,AN_GNG_69,,left,CV,gaba
720575940619273126,afferent,ascending,AN,AN_multi,AN_multi_104,,left,CV,acetylcholine
720575940627177800,afferent,ascending,AN,AN_GNG_VES,AN_GNG_VES_12,,left,CV,acetylcholine
720575940625575592,afferent,ascending,AN,AN_GNG,AN_GNG_59,,left,CV,acetylcholine
720575940628595944,afferent,ascending,AN,AN_AVLP_GNG,AN_AVLP_GNG_18,,left,CV,acetylcholine
720575940625923527,afferent,ascending,AN,AN_AVLP,AN_AVLP_53,,left,CV,acetylcholine
720575940620672432,afferent,ascending,AN,AN_FLA_PRW,AN_FLA_PRW_1,,left,CV,glutamate
720575940626046282,afferent,ascending,AN,AN_GNG,AN_GNG_192,,left,CV,glutamate
720575940626148520,afferent,ascending,AN,AN_multi,AN_multi_117,,left,CV,acetylcholine
720575940628005676,afferent,ascending,AN,AN_IPS_GNG,AN_IPS_GNG_6,,left,CV,acetylcholine
720575940634325916,afferent,ascending,AN,,,,left,CV,acetylcholine
720575940623195725,afferent,ascending,AN,,,,left,CV,acetylcholine
720575940626232848,afferent,ascending,AN,AN_GNG,AN_GNG_189,,left,CV,gaba
720575940626258448,afferent,ascending,AN,AN_GNG,AN_GNG_167,,left,CV,glutamate
720575940624138569,afferent,ascending,AN,AN_GNG_IPS,AN_GNG_IPS_19,,left,CV,acetylcholine
720575940623871015,afferent,ascending,AN,AN_multi,AN_multi_21,,left,CV,acetylcholine
720575940626582095,afferent,ascending,AN,AN_GNG,AN_GNG_135,,left,CV,gaba
720575940626654107,afferent,ascending,AN,AN_GNG,AN_GNG_159,,left,CV,acetylcholine
720575940626621317,afferent,ascending,AN,AN_IPS_GNG,AN_IPS_GNG_7,,left,CV,acetylcholine
720575940627558082,afferent,ascending,AN,AN_GNG,AN_GNG_127,,left,CV,gaba
720575940620232686,afferent,ascending,AN,AN_AVLP,AN_AVLP_26,,left,CV,acetylcholine
720575940632530913,afferent,ascending,AN,AN_IPS_GNG,AN_IPS_GNG_7,,left,CV,acetylcholine
720575940627718444,afferent,ascending,AN,AN_GNG,AN_GNG_196,,left,CV,serotonin
720575940618542808,afferent,ascending,AN,AN_AVLP,AN_AVLP_53,,left,CV,acetylcholine
720575940627904828,afferent,ascending,AN,AN_GNG,AN_GNG_168,,left,CV,glutamate
720575940612669933,afferent,ascending,AN,AN_AVLP,AN_AVLP_41,,left,CV,acetylcholine
720575940628034108,afferent,ascending,AN,AN_GNG,AN_GNG_167,,left,CV,glutamate
720575940628065852,afferent,ascending,AN,,,,left,CV,acetylcholine
720575940628074556,afferent,ascending,AN,AN_GNG_FLA,AN_GNG_FLA_5,,left,CV,glutamate
720575940626239881,afferent,ascending,AN,AN_GNG,AN_GNG_60,,left,CV,glutamate
720575940613977706,afferent,ascending,AN,,,,left,CV,acetylcholine
720575940623755312,afferent,ascending,AN,AN_AVLP,AN_AVLP_15,,left,CV,acetylcholine
720575940605662822,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_24,,left,CV,acetylcholine
720575940629176007,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_8,,left,CV,acetylcholine
720575940609265476,afferent,ascending,AN,AN_AVLP_GNG,AN_AVLP_GNG_23,,left,CV,gaba
720575940628692055,afferent,ascending,AN,AN_GNG,AN_GNG_62,,left,CV,gaba
720575940628820474,afferent,ascending,AN,AN_AVLP,AN_AVLP_48,,left,CV,acetylcholine
720575940654227105,afferent,ascending,AN,AN_GNG,AN_GNG_64,,left,CV,gaba
720575940629460986,afferent,ascending,AN,AN_GNG,AN_GNG_164,,left,CV,acetylcholine
720575940635989390,afferent,ascending,AN,AN_AVLP,AN_AVLP_53,,left,CV,acetylcholine
720575940629264938,afferent,ascending,AN,AN_AVLP,AN_AVLP_7,,left,CV,acetylcholine
720575940627137540,afferent,ascending,AN,AN_IPS_GNG,AN_IPS_GNG_7,,left,CV,gaba
720575940605075116,afferent,ascending,AN,AN_GNG,AN_GNG_82,,left,CV,glutamate
720575940610125688,afferent,ascending,AN,AN_AVLP,AN_AVLP_20,,left,CV,acetylcholine
720575940608672092,afferent,ascending,AN,AN_GNG,AN_GNG_144,,left,CV,acetylcholine
720575940623900052,afferent,ascending,AN,AN_AVLP_GNG,AN_AVLP_GNG_23,,left,CV,gaba
720575940621883844,afferent,ascending,AN,,ANXXX005,,left,CV,serotonin
720575940624888445,afferent,ascending,AN,AN_GNG,AN_GNG_173,,left,CV,acetylcholine
720575940620695387,afferent,ascending,AN,AN_GNG,AN_GNG_166,,left,CV,acetylcholine
720575940629676857,afferent,ascending,AN,AN_GNG,AN_GNG_146,,left,CV,acetylcholine
720575940631811097,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_32,,left,CV,acetylcholine
720575940629459420,afferent,ascending,AN,AN_AVLP_GNG,AN_AVLP_GNG_15,,left,CV,gaba
720575940621314836,afferent,ascending,AN,AN_SPS_IPS,AN_SPS_IPS_1,,left,CV,acetylcholine
720575940629810316,afferent,ascending,AN,AN_AVLP,AN_AVLP_48,,left,CV,acetylcholine
720575940610000602,afferent,ascending,AN,AN_GNG,AN_GNG_34,,left,CV,serotonin
720575940651404022,afferent,ascending,AN,AN_GNG,AN_GNG_201,,left,CV,acetylcholine
720575940630114079,afferent,ascending,AN,AN_GNG,AN_GNG_16,,left,CV,gaba
720575940630121503,afferent,ascending,AN,AN_AVLP_SAD,AN_AVLP_SAD_5,,left,CV,acetylcholine
720575940623997539,afferent,ascending,AN,,,,left,CV,serotonin
720575940630151455,afferent,ascending,AN,AN_AVLP,AN_AVLP_43,,left,CV,acetylcholine
720575940630193060,afferent,ascending,AN,AN_AVLP,AN_AVLP_48,,left,CV,acetylcholine
720575940630204959,afferent,ascending,AN,AN_GNG,AN_GNG_198,,left,CV,gaba
720575940618344606,afferent,ascending,AN,AN_multi,AN_multi_62,,left,CV,acetylcholine
720575940654220193,afferent,ascending,AN,AN_AVLP,AN_AVLP_21,,left,CV,acetylcholine
720575940646684292,afferent,ascending,AN,AN_GNG,AN_GNG_190,,left,CV,acetylcholine
720575940608321922,afferent,ascending,AN,AN_GNG,AN_GNG_112,,left,CV,acetylcholine
720575940628115561,afferent,ascending,AN,AN_AVLP,AN_AMMC_SAD_1,,left,CV,glutamate
720575940610083682,afferent,ascending,AN,AN_multi,AN_multi_42,,left,CV,acetylcholine
720575940611399573,afferent,ascending,AN,AN_GNG,AN_GNG_172,,left,CV,acetylcholine
720575940639022707,afferent,ascending,AN,AN_GNG,AN_GNG_172,,left,CV,acetylcholine
720575940628597455,afferent,ascending,AN,,,,left,CV,acetylcholine
720575940621227173,afferent,ascending,AN,AN_multi,AN_multi_117,,left,CV,acetylcholine
720575940606663881,afferent,ascending,AN,AN_AVLP_PVLP,AN_AVLP_PVLP_1,,left,CV,acetylcholine
720575940609643017,afferent,ascending,AN,AN_multi,AN_multi_17,IB113,left,CV,acetylcholine
720575940632805983,afferent,ascending,AN,AN_GNG,AN_GNG_84,,left,CV,acetylcholine
720575940633059179,afferent,ascending,AN,AN_GNG,AN_GNG_141,,left,CV,acetylcholine
720575940626210949,afferent,ascending,AN,AN_AVLP,AN_AVLP_53,,left,CV,acetylcholine
720575940626227774,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_30,,left,CV,acetylcholine
720575940617423105,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_34,,left,CV,acetylcholine
720575940632664268,afferent,ascending,AN,AN_GNG,AN_GNG_71,,left,CV,acetylcholine
720575940620052059,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_21,,left,CV,acetylcholine
720575940633701487,afferent,ascending,AN,AN_GNG,AN_GNG_87,,left,CV,acetylcholine
720575940633702511,afferent,ascending,AN,AN_IPS_GNG,AN_IPS_GNG_6,,left,CV,acetylcholine
720575940635221172,afferent,ascending,AN,,,,left,CV,acetylcholine
720575940638991349,afferent,ascending,AN,AN_GNG,AN_GNG_166,,left,CV,acetylcholine
720575940633294817,afferent,ascending,AN,,ANXXX005,,left,CV,serotonin
720575940621493068,afferent,ascending,AN,AN_AVLP_PVLP,AN_AVLP_PVLP_6,,left,CV,acetylcholine
720575940615903605,afferent,ascending,AN,AN_multi,AN_multi_52,,left,CV,acetylcholine
720575940653617910,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_11,,left,CV,acetylcholine
720575940639352947,afferent,ascending,AN,AN_VES_GNG,AN_VES_GNG_6,,left,CV,glutamate
720575940609073506,afferent,ascending,AN,AN_AVLP,AN_AVLP_53,,left,CV,acetylcholine
720575940634057335,afferent,ascending,AN,AN_GNG,AN_GNG_28,,left,CV,acetylcholine
720575940637203389,afferent,ascending,AN,AN_AVLP,AN_AVLP_28,,left,CV,acetylcholine
720575940604891360,afferent,ascending,AN,AN_GNG_PRW,AN_GNG_PRW_3,,left,CV,gaba
720575940614291181,afferent,ascending,AN,AN_GNG,AN_GNG_40,,left,CV,acetylcholine
720575940634111351,afferent,ascending,AN,AN_GNG,AN_GNG_77,,left,CV,acetylcholine
720575940618206262,afferent,ascending,AN,AN_multi,AN_multi_13,,left,CV,gaba
720575940626574504,afferent,ascending,AN,AN_AVLP,AN_AVLP_51,,left,CV,acetylcholine
720575940631928121,afferent,ascending,AN,AN_GNG,AN_GNG_165,,left,CV,acetylcholine
720575940625530114,afferent,ascending,AN,AN_GNG,AN_GNG_98,,left,CV,acetylcholine
720575940619987438,afferent,ascending,AN,AN_multi,AN_multi_66,,left,CV,acetylcholine
720575940634381454,afferent,ascending,AN,AN_AVLP_GNG,AN_AVLP_GNG_23,,left,CV,gaba
720575940639057973,afferent,ascending,AN,AN_AVLP,AN_AVLP_54,,left,CV,acetylcholine
720575940634627214,afferent,ascending,AN,AN_AVLP,AN_AVLP_12,,left,CV,acetylcholine
720575940634472590,afferent,ascending,AN,AN_GNG,AN_GNG_13,,left,CV,acetylcholine
720575940612087758,afferent,ascending,AN,AN_multi,AN_LH_AVLP_1,,left,CV,acetylcholine
720575940635697380,afferent,ascending,AN,AN_GNG,AN_GNG_57,,left,CV,gaba
720575940623202633,afferent,ascending,AN,AN_SPS_IPS,AN_SPS_IPS_6,,left,CV,acetylcholine
720575940626625546,afferent,ascending,AN,AN_multi,AN_multi_43,,left,CV,acetylcholine
720575940635891546,afferent,ascending,AN,AN_GNG,AN_GNG_170,,left,CV,acetylcholine
720575940621170721,afferent,ascending,AN,AN_GNG_VES,AN_GNG_VES_5,,left,CV,acetylcholine
720575940636444742,afferent,ascending,AN,AN_multi,AN_multi_64,,left,CV,acetylcholine
720575940637013349,afferent,ascending,AN,AN_multi,AN_multi_34,,left,CV,acetylcholine
720575940635274615,afferent,ascending,AN,AN_GNG,AN_GNG_23,,left,CV,gaba
720575940630780589,afferent,ascending,AN,AN_AVLP,AN_AVLP_22,,left,CV,gaba
720575940631041956,afferent,ascending,AN,AN_GNG,AN_GNG_69,,left,CV,serotonin
720575940617387549,afferent,ascending,AN,AN_GNG_VES,AN_GNG_VES_6,,left,CV,gaba
720575940637737088,afferent,ascending,AN,AN_GNG,AN_GNG_125,,left,CV,glutamate
720575940623497340,afferent,ascending,AN,AN_multi,AN_multi_54,,left,CV,acetylcholine
720575940639276349,afferent,ascending,AN,AN_GNG_WED,AN_GNG_WED_2,,left,CV,acetylcholine
720575940641285877,afferent,ascending,AN,AN_GNG,AN_GNG_75,,left,CV,glutamate
720575940609984881,afferent,ascending,AN,AN_AVLP_SAD,AN_AVLP_SAD_3,,left,CV,gaba
720575940622886158,afferent,ascending,AN,AN_AVLP,AN_AVLP_38,,left,CV,gaba
720575940627302908,afferent,ascending,AN,AN_multi,AN_multi_127,,left,CV,acetylcholine
720575940630724652,afferent,ascending,AN,AN_GNG,AN_GNG_74,,left,CV,gaba
720575940628177863,afferent,ascending,AN,AN_GNG,AN_GNG_7,,left,CV,acetylcholine
720575940620094366,afferent,ascending,AN,AN_GNG,AN_GNG_101,,left,CV,gaba
720575940613808326,afferent,ascending,AN,,,,left,CV,acetylcholine
720575940636686170,afferent,ascending,AN,AN_multi,AN_multi_30,,left,CV,gaba
720575940630182716,afferent,ascending,AN,AN_GNG,AN_GNG_165,,left,CV,acetylcholine
720575940629847451,afferent,ascending,AN,AN_GNG,AN_GNG_25,,left,CV,acetylcholine
720575940622569255,afferent,ascending,AN,AN_GNG_IPS,AN_GNG_IPS_19,,left,CV,acetylcholine
720575940644530484,afferent,ascending,AN,AN_GNG,AN_GNG_165,,left,CV,acetylcholine
720575940628885264,afferent,ascending,AN,AN_GNG,AN_GNG_180,,left,CV,acetylcholine
720575940644555572,afferent,ascending,AN,AN_AVLP_GNG,AN_AVLP_GNG_12,,left,CV,gaba
720575940629820794,afferent,ascending,AN,AN_GNG_VES,AN_GNG_VES_1,,left,CV,gaba
720575940644570932,afferent,ascending,AN,AN_GNG_VES,AN_GNG_VES_3,,left,CV,gaba
720575940604621257,afferent,ascending,AN,,,,right,CV,glutamate
720575940634523232,afferent,ascending,AN,AN_IPS_LAL,AN_IPS_LAL_1,,left,CV,acetylcholine
720575940645167492,afferent,ascending,AN,AN_GNG,AN_GNG_179,,left,CV,acetylcholine
720575940620354262,afferent,ascending,AN,AN_GNG,AN_GNG_161,,left,CV,acetylcholine
720575940647447161,afferent,ascending,AN,AN_GNG,AN_GNG_81,,left,CV,acetylcholine
720575940647474041,afferent,ascending,AN,,,,left,CV,acetylcholine
720575940647516025,afferent,ascending,AN,AN_GNG,AN_GNG_93,,left,CV,gaba
720575940647523705,afferent,ascending,AN,AN_GNG,AN_GNG_163,,left,CV,acetylcholine
720575940629941507,afferent,ascending,AN,AN_GNG,AN_GNG_199,,left,CV,serotonin
720575940637490776,afferent,ascending,AN,AN_GNG,AN_GNG_204,,left,CV,octopamine
720575940622150152,afferent,ascending,AN,AN_GNG,AN_GNG_165,,left,CV,acetylcholine
720575940633791599,afferent,ascending,AN,AN_GNG,AN_GNG_143,,left,CV,acetylcholine
720575940624792880,afferent,ascending,AN,AN_AVLP,AN_AVLP_3,,left,CV,acetylcholine
720575940627123206,afferent,ascending,AN,,,,left,CV,acetylcholine
720575940623388198,afferent,ascending,AN,AN_GNG,AN_GNG_58,,left,CV,acetylcholine
720575940611003858,afferent,ascending,AN,AN_SMP,AN_SMP_1,,left,CV,glutamate
720575940638907108,afferent,ascending,AN,AN_GNG,AN_GNG_89,,left,CV,acetylcholine
720575940635527092,afferent,ascending,AN,AN_multi,AN_multi_92,,left,CV,acetylcholine
720575940634614008,afferent,ascending,AN,,,,left,CV,glutamate
720575940630026745,afferent,ascending,AN,AN_multi,AN_multi_87,,left,CV,gaba
720575940617084673,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_9,,left,CV,acetylcholine
720575940614298986,afferent,ascending,AN,AN_AVLP_PVLP,AN_AVLP_PVLP_10,,left,CV,acetylcholine
720575940607909899,afferent,ascending,AN,AN_AVLP_PVLP,AN_AVLP_PVLP_9,,left,CV,acetylcholine
720575940627252808,afferent,ascending,AN,,,,left,CV,acetylcholine
720575940620860654,afferent,ascending,AN,AN_SMP_FLA,AN_SMP_FLA_1,,left,CV,serotonin
720575940638206773,afferent,ascending,AN,AN_GNG,AN_GNG_103,,left,CV,glutamate
720575940620390054,afferent,ascending,AN,AN_multi,AN_multi_73,,left,CV,glutamate
720575940620407105,afferent,ascending,AN,AN_multi,AN_multi_85,,left,CV,acetylcholine
720575940606762953,afferent,ascending,AN,AN_SMP,AN_SMP_1,,left,CV,glutamate
720575940615500798,afferent,ascending,AN,AN_GNG_FLA,AN_GNG_FLA_4,,left,CV,dopamine
720575940630016761,afferent,ascending,AN,AN_multi,AN_multi_53,,left,CV,acetylcholine
720575940627304424,afferent,ascending,AN,AN_multi,AN_multi_89,,left,CV,acetylcholine
720575940628772034,afferent,ascending,AN,AN_AVLP_GNG,AN_AVLP_GNG_11,,left,CV,acetylcholine
720575940618395205,afferent,ascending,AN,AN_multi,AN_multi_88,,left,CV,acetylcholine
720575940637434202,afferent,ascending,AN,AN_FLA_PRW,AN_FLA_PRW_2,,left,CV,acetylcholine
720575940614569944,afferent,ascending,AN,AN_GNG,AN_GNG_106,,left,CV,glutamate
720575940626021016,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_7,,left,CV,acetylcholine
720575940626719621,afferent,ascending,AN,AN_VES_GNG,AN_VES_GNG_5,,left,CV,acetylcholine
720575940617611921,afferent,ascending,AN,AN_multi,AN_multi_82,"hb611262552,hb704367157",left,CV,acetylcholine
720575940611548273,afferent,ascending,AN,AN_multi,AN_multi_84,,left,CV,acetylcholine
720575940615110450,afferent,ascending,AN,AN_GNG,AN_GNG_181,,left,CV,gaba
720575940618259269,afferent,ascending,AN,AN_multi,AN_multi_95,,left,CV,acetylcholine
720575940653877409,afferent,ascending,AN,AN_SMP,AN_SMP_1,,left,CV,glutamate
720575940617999700,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_28,,left,CV,serotonin
720575940612327091,afferent,ascending,AN,AN_multi,AN_multi_65,,left,CV,acetylcholine
720575940611429489,afferent,ascending,AN,AN_GNG_FLA,AN_GNG_FLA_3,,left,CV,acetylcholine
720575940623324395,afferent,ascending,AN,AN_AVLP_PVLP,AN_AVLP_PVLP_8,,left,CV,acetylcholine
720575940618354267,afferent,ascending,AN,AN_FLA_PRW,AN_FLA_PRW_2,,left,CV,acetylcholine
720575940620405869,afferent,ascending,AN,,,,left,CV,glutamate
720575940622461636,afferent,ascending,AN,AN_multi,AN_multi_79,,left,CV,acetylcholine
720575940632519588,afferent,ascending,AN,AN_GNG,AN_GNG_108,,left,CV,acetylcholine
720575940632830163,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_17,,left,CV,acetylcholine
720575940618054981,afferent,ascending,AN,AN_multi,AN_multi_77,,left,CV,acetylcholine
720575940620686360,afferent,ascending,AN,AN_SMP,AN_SMP_1,,left,CV,glutamate
720575940619661888,afferent,ascending,AN,AN_SMP,AN_SMP_3,,left,CV,serotonin
720575940640713843,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_29,,left,CV,acetylcholine
720575940614614162,afferent,ascending,AN,AN_FLA_SMP,AN_FLA_SMP_2,,left,CV,serotonin
720575940622642663,afferent,ascending,AN,AN_FLA_GNG,AN_FLA_GNG_1,,left,CV,glutamate
720575940640096976,afferent,ascending,AN,AN_GNG,AN_GNG_109,,left,CV,gaba
720575940634615288,afferent,ascending,AN,AN_multi,AN_multi_1,,left,CV,glutamate
720575940623330192,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_20,,left,CV,serotonin
720575940626981157,afferent,ascending,AN,,,,left,CV,glutamate
720575940619914581,afferent,ascending,AN,AN_multi,AN_multi_71,,left,CV,acetylcholine
720575940630234684,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_18,,left,CV,gaba
720575940630791597,afferent,ascending,AN,AN_GNG,AN_GNG_110,,left,CV,acetylcholine
720575940625355920,afferent,ascending,AN,AN_GNG,AN_GNG_150,,left,CV,gaba
720575940618957825,afferent,ascending,AN,AN_multi,AN_multi_86,,left,CV,acetylcholine
720575940608090069,afferent,ascending,AN,AN_multi,AN_multi_122,,left,CV,acetylcholine
720575940606324402,afferent,ascending,AN,AN_multi,AN_multi_76,,left,CV,acetylcholine
720575940627541954,afferent,ascending,AN,AN_GNG,AN_GNG_52,,left,CV,acetylcholine
720575940633299481,afferent,ascending,AN,AN_GNG,AN_GNG_105,,left,CV,acetylcholine
720575940617894429,afferent,ascending,AN,AN_AVLP_GNG,AN_AVLP_GNG_10,,left,CV,gaba
720575940630993194,afferent,ascending,AN,AN_multi,AN_multi_93,,left,CV,acetylcholine
720575940605708478,afferent,ascending,AN,AN_multi,AN_multi_75,,left,CV,glutamate
720575940614648273,afferent,ascending,AN,AN_multi,AN_multi_78,,left,CV,serotonin
720575940628876741,afferent,ascending,AN,,,,right,CV,glutamate
720575940630689388,afferent,ascending,AN,AN_multi,AN_multi_83,,left,CV,acetylcholine
720575940629183131,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_27,,left,CV,serotonin
720575940626462014,afferent,ascending,AN,AN_multi,AN_multi_28,PS299,left,CV,gaba
720575940628249938,afferent,ascending,AN,AN_FLA_GNG,AN_FLA_GNG_2,,left,CV,acetylcholine
720575940634321855,afferent,ascending,AN,AN_FLA,AN_FLA_1,,left,CV,glutamate
720575940630170421,afferent,ascending,AN,AN_FLA_GNG,AN_FLA_GNG_1,,left,CV,glutamate
720575940613261810,afferent,ascending,AN,AN_multi,AN_multi_90,,left,CV,acetylcholine
720575940622830836,afferent,ascending,AN,AN_multi,AN_multi_23,,left,CV,acetylcholine
720575940635329180,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_16,,left,CV,acetylcholine
720575940635416686,afferent,ascending,AN,AN_multi,AN_multi_74,,left,CV,acetylcholine
720575940637444771,afferent,ascending,AN,AN_SAD_GNG,AN_SAD_GNG_2,,left,CV,acetylcholine
720575940623363000,afferent,ascending,AN,AN_SMP,AN_SMP_2,SAG,left,CV,serotonin
720575940604865312,afferent,ascending,AN,AN_AVLP_GNG,AN_AVLP_GNG_9,,left,CV,acetylcholine
720575940645199748,afferent,ascending,AN,AN_GNG,AN_GNG_140,,left,CV,acetylcholine
720575940631244648,afferent,ascending,AN,AN_GNG,AN_GNG_107,,left,CV,acetylcholine
720575940627760640,afferent,ascending,AN,AN_GNG,AN_GNG_130,,left,CV,serotonin
720575940626894394,afferent,ascending,AN,AN_IPS_GNG,AN_IPS_GNG_1,,left,CV,glutamate
720575940606552450,afferent,ascending,AN,AN_GNG,AN_GNG_177,,left,CV,gaba
720575940644561518,afferent,ascending,AN,AN_GNG,AN_GNG_195,,left,CV,serotonin
720575940639048181,afferent,ascending,AN,,,,left,CV,acetylcholine
720575940633304601,afferent,ascending,AN,AN_multi,AN_multi_3,,left,CV,glutamate
720575940617918091,afferent,ascending,AN,AN_multi,AN_multi_128,,left,CV,acetylcholine
720575940617593157,afferent,ascending,AN,AN_multi,AN_multi_67,,left,CV,acetylcholine
720575940633717615,afferent,ascending,AN,AN_GNG_IPS,AN_GNG_IPS_14,,left,CV,acetylcholine
720575940615509734,afferent,ascending,AN,AN_GNG,AN_GNG_171,,left,CV,acetylcholine
720575940626333971,afferent,ascending,AN,AN_IPS_GNG,AN_IPS_GNG_3,,left,CV,acetylcholine
720575940608508681,afferent,ascending,AN,AN_GNG,AN_GNG_175,,left,CV,acetylcholine
720575940619888622,afferent,ascending,AN,AN_PRW_FLA,AN_PRW_FLA_1,,left,CV,glutamate
720575940623161869,afferent,ascending,AN,AN_GNG_SPS,AN_GNG_SPS_1,,left,CV,acetylcholine
720575940623854276,afferent,ascending,AN,AN_IPS_GNG,AN_IPS_GNG_5,,left,CV,acetylcholine
720575940614128593,afferent,ascending,AN,AN_GNG,AN_GNG_20,,left,CV,serotonin
720575940622620455,afferent,ascending,AN,AN_GNG_SPS,AN_GNG_SPS_1,,left,CV,acetylcholine
720575940625202505,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_34,,left,CV,acetylcholine
720575940626728323,afferent,ascending,AN,AN_VES_WED,AN_VES_WED_3,,left,CV,acetylcholine
720575940642513444,afferent,ascending,AN,AN_GNG,AN_GNG_43,,left,CV,acetylcholine
720575940647033396,afferent,ascending,AN,AN_GNG_PRW,AN_GNG_PRW_2,,left,CV,gaba
720575940612303271,afferent,ascending,AN,AN_GNG,AN_GNG_162,,left,CV,acetylcholine
720575940627775375,afferent,ascending,AN,AN_GNG,AN_GNG_14,,left,CV,acetylcholine
720575940618426021,afferent,ascending,AN,AN_multi,AN_multi_60,,left,CV,acetylcholine
720575940605119776,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_2,,left,CV,acetylcholine
720575940620769741,afferent,ascending,AN,AN_GNG_IPS,AN_GNG_IPS_5,,left,CV,gaba
720575940625758980,afferent,ascending,AN,AN_AVLP_SAD,AN_AVLP_SAD_5,,left,CV,acetylcholine
720575940641259392,afferent,ascending,AN,AN_GNG,AN_GNG_38,,left,CV,gaba
720575940631901977,afferent,ascending,AN,,,,left,CV,serotonin
720575940623725616,afferent,ascending,AN,AN_GNG,AN_GNG_92,,left,CV,acetylcholine
720575940629425346,afferent,ascending,AN,,,,left,CV,acetylcholine
720575940618659008,afferent,ascending,AN,AN_GNG_IPS,AN_GNG_IPS_13,,left,CV,acetylcholine
720575940621157364,afferent,ascending,AN,AN_multi,AN_multi_99,,left,CV,acetylcholine
720575940602893228,afferent,ascending,AN,AN_IPS_GNG,AN_IPS_GNG_6,,left,CV,acetylcholine
720575940603600230,afferent,ascending,AN,AN_GNG,AN_GNG_139,,left,CV,acetylcholine
720575940617301563,afferent,ascending,AN,AN_GNG,AN_GNG_49,,left,CV,gaba
720575940610167961,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_26,,left,CV,octopamine
720575940610612850,afferent,ascending,AN,AN_GNG,AN_GNG_39,,left,CV,gaba
720575940614284946,afferent,ascending,AN,AN_GNG,AN_GNG_163,,left,CV,acetylcholine
720575940631412778,afferent,ascending,AN,AN_GNG,AN_GNG_96,,left,CV,acetylcholine
720575940630127660,afferent,ascending,AN,,,,left,CV,glutamate
720575940621706605,afferent,ascending,AN,AN_GNG,AN_GNG_73,,left,CV,gaba
720575940613656557,afferent,ascending,AN,AN_multi,AN_multi_57,,left,CV,acetylcholine
720575940628552699,afferent,ascending,AN,AN_AVLP,AN_AVLP_8,,left,CV,gaba
720575940630633231,afferent,ascending,AN,,,,left,CV,acetylcholine
720575940612512146,afferent,ascending,AN,AN_multi,AN_multi_114,,left,CV,acetylcholine
720575940617662438,afferent,ascending,AN,AN_AVLP_GNG,AN_AVLP_GNG_13,,left,CV,gaba
720575940610960021,afferent,ascending,AN,AN_multi,AN_multi_118,,left,CV,acetylcholine
720575940612341683,afferent,ascending,AN,,AN01A021,,left,CV,serotonin
720575940626426823,afferent,ascending,AN,AN_AVLP,AN_AVLP_53,,left,CV,acetylcholine
720575940630502604,afferent,ascending,AN,AN_AVLP,AN_AVLP_28,,left,CV,acetylcholine
720575940622136573,afferent,ascending,AN,AN_AVLP,AN_AVLP_51,,left,CV,acetylcholine
720575940606450955,afferent,ascending,AN,AN_GNG,AN_GNG_145,,left,CV,acetylcholine
720575940638928868,afferent,ascending,AN,AN_GNG,AN_GNG_26,,left,CV,gaba
720575940621288230,afferent,ascending,AN,AN_GNG,AN_GNG_165,,left,CV,acetylcholine
720575940621697193,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_4,,left,CV,acetylcholine
720575940639772221,afferent,ascending,AN,AN_multi,AN_multi_98,,left,CV,acetylcholine
